time_ax,theoretical_vx
4.46966399999999986,-1.12506419764518473
4.47366650000000021,-1.12944687991328041
4.48766100000000012,-1.15575393845122121
4.50165199999999999,-1.16012894526875976
4.50767450000000025,-1.16896119587409109
4.51372649999999975,-1.1734008957748967
4.51778250000000003,-1.17785594657681658
4.52174649999999989,-1.18209389177726365
4.53566749999999974,-1.20838450292115418
4.54966649999999984,-1.21279350101973105
4.55366699999999991,-1.21715754290790268
4.55765749999999947,-1.22154461114774482
4.56165799999999955,-1.22593058289465118
4.56565799999999999,-1.23031655464155643
4.57965800000000023,-1.25663238512299125
4.59365799999999957,-1.26101835686989761
4.59765699999999988,-1.26540213563093018
4.60165749999999996,-1.2697913968566461
4.60567349999999998,-1.27420916689871611
4.60971999999999937,-1.27866531419357288
4.62370600000000032,-1.30488026732482831
4.63766449999999963,-1.30927610750816448
4.64166999999999952,-1.31366427224094462
4.64566450000000053,-1.3180359895796725
4.64965950000000028,-1.32242525080538842
4.65166099999999982,-1.32242525080538842
4.65365949999999984,-1.31743854771440216
4.66766050000000021,-1.28748963410441353
4.68365999999999971,-1.27751622792244079
4.68965750000000003,-1.27252453438552826
4.69365349999999992,-1.26754531696343009
4.69765350000000037,-1.26254364253466766
4.70169899999999963,-1.25745089246776653
4.71577599999999997,-1.22741838888852617
4.72973999999999961,-1.22260759901641158
4.73366249999999944,-1.21763087681727633
4.73765750000000008,-1.2126391832803638
4.7416595000000008,-1.20764499452048946
4.74565999999999999,-1.20265704381802263
4.75967649999999942,-1.17267070186359246
4.77367600000000003,-1.16772516995149123
4.77765800000000063,-1.16273472402606037
4.78165800000000019,-1.15774427810063063
4.78565799999999975,-1.15275383217519978
4.78969299999999976,-1.14767605344607482
4.79370899999999978,-1.1427330167569365
4.80772149999999954,-1.11271174168102771
4.82170499999999969,-1.10784106645780844
4.82570500000000013,-1.10273084983016711
4.82970500000000058,-1.09786017460694785
4.83365700000000054,-1.09286972868151699
4.83965700000000076,-1.08288883683065618
4.85765699999999967,-1.0479557153526442
4.87365699999999968,-1.04296526942721335
4.87765749999999976,-1.03797357589030192
4.88165799999999983,-1.03298312996487218
4.8856509999999993,-1.02801015060018042
4.88966999999999974,-1.02295482887771971
4.89367700000000028,-1.01801179218858029
4.90770649999999975,-0.987948098322306123
4.92171150000000068,-0.983066194595754062
4.9256694999999997,-0.97807200583587961
4.92966400000000071,-0.973099026471187956
4.93365700000000018,-0.968108580545758102
4.93765699999999974,-0.963118134620327138
4.95365699999999975,-0.928185013142315163
4.96965750000000028,-0.92319331960540385
4.97365800000000036,-0.918202873679972886
4.97765799999999992,-0.913212427754543032
4.98165749999999985,-0.908223229440593638
4.98566199999999959,-0.903220307400349642
4.98967250000000018,-0.898216137748624077
5.00370999999999988,-0.868193615061234936
5.01778050000000064,-0.863107103051740432
5.02374299999999963,-0.853315848146045997
5.02966250000000059,-0.848336630723947716
5.03365799999999997,-0.843346184798517862
5.0376574999999999,-0.838356986484568467
5.04165699999999983,-0.833366540559138613
5.05566649999999917,-0.803400160388410667
5.06966699999999992,-0.798432171469643959
5.07365949999999977,-0.793437982709769507
5.07765999999999984,-0.788450032007301682
5.08166300000000071,-0.783449605190020715
5.0856735000000004,-0.778442940315333232
5.15571199999999941,-0.608687931715893971
5.2257005000000003,-0.603806027989341909
5.22965999999999998,-0.59880809639502286
5.23366050000000005,-0.593823888526999633
5.23765750000000008,-0.588834690213050238
5.24165750000000052,-0.583842996676138926
5.24566350000000003,-0.57883882702441336
5.25966299999999976,-0.548911122809607299
5.27365700000000004,-0.543920676884177445
5.27765649999999997,-0.538931478570228051
5.28166899999999995,-0.533908594746282827
5.28571349999999995,-0.528839549297526523
5.29170599999999958,-0.518955971142212036
5.30766150000000003,-0.489027019315924516
5.32165800000000022,-0.484031582944568606
5.32565850000000029,-0.479044879853582295
5.32965700000000009,-0.474054433928152497
