time_px,theoretical_px
5.93965775000000029,1.96596195209438784
5.94365424999999981,1.96572382877849328
5.97867250000000006,1.95700328604699503
6.0447242499999998,1.94349534871746199
6.07977499999999971,1.94265114661339222
6.0847680000000004,1.94137042800258697
6.09069850000000024,1.94005758058194333
6.09565674999999985,1.93915226251386774
6.10465699999999956,1.93576913268715667
6.1186607499999992,1.93216904752867413
6.12766474999999922,1.93112332572865064
6.13168149999999912,1.93005127394572673
6.13569775000000028,1.92897058762921136
6.13967599999999969,1.92788421631944207
6.14365899999999954,1.92676594578915572
6.15269374999999918,1.92262713558457321
6.16675874999999962,1.91826862447749424
6.17576750000000008,1.91702850509820233
6.17970500000000023,1.91577807272026379
6.18366550000000004,1.91448881495806189
6.1876597499999999,1.9131819001220729
6.19665700000000008,1.90838648739285821
6.21065724999999969,1.90337597543212955
6.21965774999999965,1.90192672449835576
6.22369449999999969,1.90043301909238238
6.22773100000000035,1.89894854134242053
6.23169524999999958,1.8974736763336657
6.24066374999999951,1.89199933340404902
6.25569025000000067,1.8854470819024387
6.2667502500000003,1.8829254963271409
6.27176750000000016,1.88126516033426183
6.27570500000000031,1.87960604301562983
6.27966025000000005,1.87789617141438159
6.28365725000000008,1.87616662002945289
6.29265700000000017,1.86989752079327798
6.30665724999999977,1.86341326969392784
6.31565799999999999,1.8615426768818697
6.31965850000000007,1.85965500771414449
6.32365874999999988,1.8577495543145397
6.32765975000000047,1.85582606756375301
6.33667300000000022,1.84886868943432625
6.35077300000000022,1.84161658183253785
6.35988550000000075,1.83952656586377494
6.36382475000000003,1.83753478395763481
6.36770349999999929,1.83547379019456613
6.37166549999999976,1.83336067545842329
6.37566024999999925,1.83123032951774234
6.38465725000000006,1.82354922171413958
6.3986572500000003,1.81565263727361081
6.40766125000000031,1.81337471096485969
6.41166500000000017,1.81108350388760297
6.41666124999999976,1.80761161416195204
6.42265599999999992,1.80409768297819095
6.43266075000000015,1.79567178766728763
6.44669024999999962,1.78700910510161615
6.45580924999999972,1.78440488165115196
6.45988550000000039,1.7819266668489111
6.46376675000000045,1.77953239797132223
